Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Pear,$683,0.31,Very Good,H,VS2,Jan 6
Pear,$690,0.43,Very Good,F,SI1,Jan 6
Pear,$690,0.44,Very Good,I,VS2,Jan 6
Pear,$700,0.36,Very Good,F,VVS1,Jan 6
Pear,$700,0.39,Very Good,E,VVS2,Jan 6
Pear,$710,0.39,Very Good,G,VVS1,Jan 6
Pear,$711,0.31,Very Good,E,IF,Jan 5
Pear,$716,0.32,Very Good,D,SI1,Jan 6
Pear,$719,0.50,Very Good,I,SI2,Jan 6
Pear,$720,0.32,Very Good,E,IF,Jan 6
Pear,$720,0.40,Very Good,G,VS2,Jan 6
Pear,$730,0.53,Very Good,I,SI2,Jan 6
Pear,$730,0.51,Very Good,H,SI2,Jan 6
Pear,$740,0.50,Very Good,G,SI2,Jan 6
Pear,$750,0.42,Very Good,E,VS1,Jan 6
Pear,$750,0.36,Very Good,D,IF,Jan 6
Pear,$760,0.41,Very Good,F,VS2,Jan 6
Pear,$760,0.35,Very Good,D,VVS1,Jan 6
Pear,$766,0.40,Very Good,I,VVS1,Jan 6
Pear,$768,0.50,Very Good,F,SI2,Jan 5
Pear,$770,0.33,Very Good,D,VVS2,Jan 5
Pear,$790,0.43,Very Good,D,VVS1,Jan 6
Pear,$790,0.50,Very Good,F,SI1,Jan 6
Pear,$790,0.50,Very Good,F,SI2,Jan 6
Pear,$790,0.53,Very Good,G,SI2,Jan 6
Pear,$800,0.38,Very Good,D,VVS2,Jan 6
Pear,$800,0.43,Very Good,F,VS2,Jan 6
Pear,$805,0.40,Very Good,G,VVS2,Jan 6
Pear,$806,0.45,Very Good,J,VS1,Jan 5
Pear,$810,0.44,Very Good,D,VVS1,Jan 6
Pear,$811,0.50,Very Good,K,VS1,Jan 5
Pear,$812,0.31,Very Good,H,IF,Jan 6
Pear,$820,0.51,Very Good,F,SI1,Jan 6
Pear,$820,0.44,Very Good,E,VS2,Jan 6
Pear,$823,0.41,Very Good,H,VS2,Jan 6
Pear,$823,0.40,Very Good,E,VVS2,Jan 6
Pear,$832,0.50,Very Good,I,VVS2,Jan 5
Pear,$840,0.49,Very Good,E,SI1,Jan 6
Pear,$840,0.42,Very Good,G,VVS2,Jan 6
Pear,$846,0.49,Very Good,J,VS2,Jan 5
Pear,$850,0.52,Very Good,I,SI1,Jan 6
Pear,$859,0.40,Very Good,F,VVS2,Jan 6
Pear,$860,0.45,Very Good,G,VS1,Jan 6
Pear,$860,0.43,Very Good,G,VVS2,Jan 6
Pear,$860,0.50,Very Good,G,SI1,Jan 6
Pear,$864,0.40,Very Good,D,VS1,Jan 6
Pear,$870,0.42,Very Good,E,VVS1,Jan 6
Pear,$870,0.43,Very Good,G,VVS2,Jan 6
Pear,$870,0.45,Very Good,D,VS2,Jan 6
Pear,$880,0.42,Very Good,H,IF,Jan 6
Pear,$888,0.34,Very Good,D,VS2,Jan 6
Pear,$890,0.41,Very Good,E,VVS1,Jan 6
Pear,$890,0.52,Very Good,F,SI1,Jan 6
Pear,$894,0.51,Very Good,D,SI2,Jan 5
Pear,$898,0.50,Very Good,G,SI1,Jan 6
Pear,$904,0.50,Very Good,F,SI1,Jan 6
Pear,$910,0.40,Very Good,E,VVS2,Jan 6
Pear,$930,0.54,Very Good,G,SI1,Jan 6
Pear,$931,0.50,Very Good,E,SI2,Jan 5
Pear,$933,0.51,Very Good,E,SI1,Jan 5
Pear,$936,0.40,Very Good,D,SI2,Jan 6
Pear,$944,0.51,Very Good,J,VVS2,Jan 5
Pear,$948,0.52,Very Good,I,VS2,Jan 5
Pear,$950,0.44,Very Good,G,VVS1,Jan 6
Pear,$952,0.59,Very Good,H,SI2,Jan 5
Pear,$953,0.40,Very Good,F,VS1,Jan 6
Pear,$953,0.50,Very Good,E,SI1,Jan 6
Pear,$954,0.47,Very Good,I,VS2,Jan 5
Pear,$957,0.52,Very Good,J,SI1,Jan 5
Pear,$960,0.41,Very Good,E,VS2,Jan 6
Pear,$963,0.50,Very Good,J,VS2,Jan 5
Pear,$966,0.51,Very Good,E,SI1,Jan 5
Pear,$967,0.53,Very Good,F,SI2,Jan 5
Pear,$968,0.60,Very Good,J,VS2,Jan 5
Pear,$970,0.51,Very Good,I,VS2,Jan 6
Pear,$973,0.56,Very Good,J,VS2,Jan 5
Pear,$976,0.50,Very Good,F,SI1,Jan 5
Pear,$980,0.42,Very Good,D,SI2,Jan 6
Pear,$980,0.52,Very Good,F,SI1,Jan 6
Pear,$980,0.56,Very Good,G,SI1,Jan 6
Pear,$980,0.47,Very Good,E,VS1,Jan 6
Pear,$981,0.52,Very Good,F,SI1,Jan 5
Pear,$983,0.51,Very Good,F,SI2,Jan 5
Pear,$995,0.56,Very Good,D,SI2,Jan 5
Pear,$996,0.47,Very Good,G,SI1,Jan 5
Pear,"$1,000",0.53,Very Good,I,VS2,Jan 6
Pear,"$1,002",0.52,Very Good,F,SI2,Jan 5
Pear,"$1,009",0.52,Very Good,J,VVS1,Jan 5
Pear,"$1,010",0.50,Very Good,G,VS1,Jan 6
Pear,"$1,012",0.50,Very Good,J,VS1,Jan 6
Pear,"$1,015",0.49,Very Good,H,SI1,Jan 5
Pear,"$1,016",0.54,Very Good,J,VVS1,Jan 5
Pear,"$1,017",0.60,Very Good,I,SI2,Jan 6
Pear,"$1,019",0.52,Very Good,J,SI1,Jan 5
Pear,"$1,020",0.44,Very Good,F,VVS1,Jan 6
Pear,"$1,021",0.50,Very Good,D,SI1,Jan 5
Pear,"$1,024",0.51,Very Good,F,SI2,Jan 5
Pear,"$1,025",0.37,Very Good,F,VVS2,Jan 6
Pear,"$1,026",0.50,Very Good,E,SI2,Jan 5
Pear,"$1,026",0.50,Very Good,E,SI2,Jan 5
Pear,"$1,026",0.50,Very Good,E,SI2,Jan 5
Pear,"$1,026",0.50,Very Good,E,SI2,Jan 5
Pear,"$1,028",0.54,Very Good,F,SI2,Jan 5
Pear,"$1,030",0.52,Very Good,H,VVS1,Jan 6
Pear,"$1,030",0.59,Very Good,H,SI1,Jan 6
Pear,"$1,031",0.51,Very Good,E,SI2,Jan 5
Pear,"$1,031",0.50,Very Good,F,SI1,Jan 6
Pear,"$1,032",0.50,Very Good,F,SI2,Jan 5
Pear,"$1,032",0.51,Very Good,E,SI1,Jan 6
Pear,"$1,032",0.52,Very Good,H,VS2,Jan 5
Pear,"$1,033",0.49,Very Good,F,SI2,Jan 5
Pear,"$1,038",0.54,Very Good,F,SI2,Jan 5
Pear,"$1,043",0.54,Very Good,J,VS1,Jan 5
Pear,"$1,049",0.51,Very Good,E,SI1,Jan 6
Pear,"$1,050",0.53,Very Good,J,VVS2,Jan 5
Pear,"$1,050",0.52,Very Good,G,VVS1,Jan 6
Pear,"$1,050",0.53,Very Good,H,VVS2,Jan 6
Pear,"$1,059",0.40,Very Good,G,VVS1,Jan 6
Pear,"$1,064",0.50,Very Good,J,VS1,Jan 5
Pear,"$1,073",0.50,Very Good,H,SI1,Jan 5
Pear,"$1,077",0.56,Very Good,F,SI2,Jan 5
Pear,"$1,090",0.52,Very Good,G,VS2,Jan 6
Pear,"$1,091",0.53,Very Good,I,SI1,Jan 5
Pear,"$1,093",0.63,Very Good,F,SI2,Jan 5
Pear,"$1,094",0.57,Very Good,J,VS2,Jan 5
Pear,"$1,099",0.40,Very Good,E,VVS2,Jan 6
Pear,"$1,100",0.55,Very Good,H,VS2,Jan 6
Pear,"$1,106",0.32,Very Good,D,VVS1,Jan 6
Pear,"$1,107",0.51,Very Good,D,SI2,Jan 5
Pear,"$1,109",0.57,Very Good,F,SI2,Jan 5
Pear,"$1,116",0.58,Very Good,J,SI1,Jan 5
Pear,"$1,116",0.53,Very Good,F,SI1,Jan 5
Pear,"$1,118",0.54,Very Good,D,SI1,Jan 5
Pear,"$1,118",0.62,Very Good,G,SI2,Jan 5
Pear,"$1,120",0.52,Very Good,G,VS2,Jan 6
Pear,"$1,122",0.46,Very Good,I,VS2,Jan 6
Pear,"$1,129",0.48,Very Good,I,VS1,Dec 30
Pear,"$1,132",0.50,Very Good,I,VS2,Jan 5
Pear,"$1,132",0.50,Very Good,I,VS2,Jan 5
Pear,"$1,133",0.59,Very Good,E,SI1,Jan 5
Pear,"$1,133",0.50,Very Good,D,SI2,Jan 5
Pear,"$1,140",0.51,Very Good,F,VS2,Jan 6
Pear,"$1,148",0.50,Very Good,I,VS1,Jan 6
Pear,"$1,152",0.50,Very Good,I,VVS2,Jan 5
Pear,"$1,154",0.51,Very Good,E,SI1,Jan 5
Pear,"$1,159",0.50,Very Good,G,VS2,Jan 5
Pear,"$1,164",0.46,Very Good,E,VS1,Jan 5
Pear,"$1,164",0.48,Very Good,D,VS2,Jan 5
Pear,"$1,164",0.56,Very Good,E,SI1,Jan 5
Pear,"$1,168",0.53,Very Good,I,VS1,Jan 5
Pear,"$1,169",0.43,Very Good,E,SI1,Jan 6
Pear,"$1,170",0.41,Very Good,I,VVS1,Jan 6
Pear,"$1,171",0.62,Very Good,K,VS2,Jan 5
Pear,"$1,176",0.50,Very Good,I,VS2,Jan 6
Pear,"$1,179",0.50,Very Good,F,SI1,Jan 5
Pear,"$1,180",0.58,Very Good,J,VS1,Jan 5
Pear,"$1,180",0.51,Very Good,E,VS2,Jan 6
Pear,"$1,191",0.50,Very Good,E,VS1,Jan 5
Pear,"$1,192",0.45,Very Good,G,VS1,Jan 6
Pear,"$1,208",0.50,Very Good,I,VS2,Jan 6
Pear,"$1,210",0.41,Very Good,D,VVS2,Jan 6
Pear,"$1,210",0.50,Very Good,E,SI1,Jan 5
Pear,"$1,210",0.50,Very Good,F,VS1,Jan 6
Pear,"$1,214",0.53,Very Good,F,SI1,Jan 5
Pear,"$1,214",0.53,Very Good,F,SI1,Jan 5
Pear,"$1,217",0.51,Very Good,E,SI1,Jan 5
Pear,"$1,220",0.52,Very Good,G,VVS2,Jan 6
Pear,"$1,220",0.70,Very Good,J,VS2,Jan 6
Pear,"$1,227",0.60,Very Good,J,SI1,Jan 5
Pear,"$1,228",0.58,Very Good,J,VS1,Jan 5
Pear,"$1,229",0.50,Very Good,D,VS2,Jan 6
Pear,"$1,230",0.56,Very Good,D,SI2,Jan 5
Pear,"$1,230",0.53,Very Good,D,SI2,Jan 5
Pear,"$1,234",0.54,Very Good,F,SI1,Jan 5
Pear,"$1,241",0.50,Very Good,I,VS2,Jan 5
Pear,"$1,241",0.46,Very Good,D,VS1,Jan 5
Pear,"$1,242",0.55,Very Good,G,SI1,Jan 5
Pear,"$1,242",0.53,Very Good,H,VVS2,Jan 6
Pear,"$1,246",0.50,Very Good,I,VVS1,Jan 5
Pear,"$1,247",0.50,Very Good,D,SI1,Jan 5
Pear,"$1,247",0.57,Very Good,H,SI1,Jan 5
Pear,"$1,251",0.49,Very Good,G,VS1,Jan 6
Pear,"$1,254",0.50,Very Good,F,VS2,Jan 5
Pear,"$1,254",0.51,Very Good,I,VVS2,Jan 5
Pear,"$1,256",0.50,Very Good,E,SI1,Jan 5
Pear,"$1,257",0.60,Very Good,F,SI1,Jan 5
Pear,"$1,259",0.47,Very Good,E,VS2,Jan 5
Pear,"$1,265",0.49,Very Good,G,VS2,Dec 30
Pear,"$1,270",0.51,Very Good,F,VS1,Jan 6
Pear,"$1,272",0.51,Very Good,D,SI1,Jan 5
Pear,"$1,277",0.43,Very Good,D,VVS1,Jan 6
Pear,"$1,278",0.52,Very Good,I,VVS2,Jan 5
Pear,"$1,280",0.53,Very Good,G,VS2,Jan 5
Pear,"$1,280",0.54,Very Good,F,VS1,Jan 6
Pear,"$1,280",0.50,Very Good,F,VS1,Jan 6
Pear,"$1,283",0.61,Very Good,F,SI1,Jan 6
Pear,"$1,285",0.62,Very Good,H,SI1,Jan 5
Pear,"$1,286",0.50,Very Good,G,VS2,Jan 6
Pear,"$1,288",0.53,Very Good,D,SI1,Jan 5
Pear,"$1,290",0.41,Very Good,I,VVS1,Jan 6
Pear,"$1,290",0.52,Very Good,F,SI1,Jan 5
Pear,"$1,290",0.50,Very Good,F,VS2,Jan 5
Pear,"$1,290",0.73,Very Good,J,SI2,Jan 6
Pear,"$1,294",0.51,Very Good,E,SI1,Jan 5
Pear,"$1,295",0.44,Very Good,D,VVS2,Jan 6
Pear,"$1,296",0.40,Very Good,F,VS2,Jan 6
Pear,"$1,296",0.50,Very Good,G,VS2,Jan 5
Pear,"$1,297",0.64,Very Good,G,SI2,Jan 5
Pear,"$1,297",0.62,Very Good,G,SI2,Jan 5
Pear,"$1,304",0.58,Very Good,I,VS2,Jan 5
Pear,"$1,306",0.55,Very Good,E,SI1,Jan 5
Pear,"$1,309",0.67,Very Good,H,SI2,Jan 5
Pear,"$1,310",0.51,Very Good,E,VS1,Jan 6
Pear,"$1,310",0.59,Very Good,F,VS2,Jan 6
Pear,"$1,310",0.55,Very Good,F,VS1,Jan 6
Pear,"$1,311",0.47,Very Good,H,VVS1,Jan 5
Pear,"$1,312",0.53,Very Good,F,SI1,Jan 5
Pear,"$1,313",0.54,Very Good,E,VS1,Jan 5
Pear,"$1,316",0.56,Very Good,D,SI1,Jan 5
Pear,"$1,318",0.60,Very Good,E,SI2,Jan 5
Pear,"$1,318",0.54,Very Good,G,VVS2,Jan 5
Pear,"$1,319",0.40,Very Good,F,VS2,Jan 6
Pear,"$1,319",0.53,Very Good,D,SI1,Jan 5
Pear,"$1,319",0.60,Very Good,J,VS2,Jan 6
Pear,"$1,319",0.60,Very Good,J,VS2,Jan 6
Pear,"$1,322",0.50,Very Good,E,SI2,Jan 6
Pear,"$1,323",0.52,Very Good,E,SI1,Jan 5
Pear,"$1,323",0.52,Very Good,E,SI1,Jan 5
Pear,"$1,323",0.70,Very Good,K,SI2,Jan 5
Pear,"$1,328",0.48,Very Good,F,VS2,Jan 5
Pear,"$1,330",0.50,Very Good,F,SI1,Dec 30
Pear,"$1,330",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,330",0.94,Very Good,K,SI2,Jan 6
Pear,"$1,331",0.60,Very Good,F,SI1,Jan 5
Pear,"$1,332",0.60,Very Good,F,SI1,Jan 5
Pear,"$1,334",0.51,Very Good,E,VVS2,Jan 5
Pear,"$1,336",0.60,Very Good,J,VS1,Jan 6
Pear,"$1,338",0.39,Very Good,D,VVS1,Jan 6
Pear,"$1,339",0.58,Very Good,D,SI1,Jan 5
Pear,"$1,340",0.62,Very Good,G,SI1,Jan 5
Pear,"$1,343",0.50,Very Good,G,VS1,Jan 5
Pear,"$1,343",0.50,Very Good,G,VS1,Jan 5
Pear,"$1,344",0.51,Very Good,D,SI1,Jan 5
Pear,"$1,348",0.53,Very Good,E,SI1,Jan 5
Pear,"$1,350",0.59,Very Good,H,VS2,Jan 5
Pear,"$1,354",0.50,Very Good,D,SI1,Jan 5
Pear,"$1,358",0.71,Very Good,J,SI2,Jan 5
Pear,"$1,358",0.59,Very Good,F,VS2,Jan 6
Pear,"$1,360",0.57,Very Good,E,SI2,Dec 30
Pear,"$1,360",0.58,Very Good,D,VS2,Jan 6
Pear,"$1,367",0.47,Very Good,G,VVS1,Jan 5
Pear,"$1,371",0.56,Very Good,I,VVS1,Jan 5
Pear,"$1,373",0.40,Very Good,D,IF,Jan 6
Pear,"$1,374",0.52,Very Good,H,IF,Jan 5
Pear,"$1,375",0.58,Very Good,E,SI1,Jan 5
Pear,"$1,380",0.50,Very Good,F,VS1,Jan 6
Pear,"$1,381",0.51,Very Good,F,VS2,Jan 5
Pear,"$1,387",0.50,Very Good,E,VVS1,Jan 5
Pear,"$1,389",0.70,Very Good,D,SI2,Jan 6
Pear,"$1,389",0.60,Very Good,E,SI1,Jan 6
Pear,"$1,392",0.47,Very Good,D,VVS1,Jan 5
Pear,"$1,392",0.51,Very Good,D,VS2,Jan 5
Pear,"$1,394",0.58,Very Good,E,SI1,Jan 5
Pear,"$1,395",0.40,Very Good,E,VS1,Jan 6
Pear,"$1,396",0.47,Very Good,F,VS1,Jan 4
Pear,"$1,398",0.82,Very Good,K,SI2,Jan 6
Pear,"$1,399",0.50,Very Good,G,VS2,Jan 5
Pear,"$1,400",0.60,Very Good,G,VS2,Jan 5
Pear,"$1,403",0.50,Very Good,E,VVS2,Jan 5
Pear,"$1,405",0.60,Very Good,J,VVS1,Jan 6
Pear,"$1,410",0.42,Very Good,E,VS2,Jan 6
Pear,"$1,410",0.60,Very Good,H,VS2,Jan 6
Pear,"$1,410",0.74,Very Good,J,VVS1,Jan 6
Pear,"$1,417",0.40,Very Good,D,VS1,Jan 6
Pear,"$1,417",0.40,Very Good,D,VS1,Jan 6
Pear,"$1,418",0.38,Very Good,E,VVS1,Jan 6
Pear,"$1,418",0.59,Very Good,E,SI1,Jan 5
Pear,"$1,423",0.53,Very Good,E,VS2,Jan 5
Pear,"$1,425",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,425",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,427",0.50,Very Good,G,SI1,Jan 6
Pear,"$1,429",0.48,Very Good,E,SI1,Jan 6
Pear,"$1,429",0.50,Very Good,H,VVS1,Jan 6
Pear,"$1,429",0.50,Very Good,G,VS2,Jan 5
Pear,"$1,438",0.58,Very Good,D,SI1,Jan 5
Pear,"$1,440",0.60,Very Good,E,SI1,Jan 6
Pear,"$1,441",0.59,Very Good,H,VS1,Jan 5
Pear,"$1,442",0.69,Very Good,J,VVS2,Jan 5
Pear,"$1,442",0.60,Very Good,E,SI1,Jan 6
Pear,"$1,443",0.71,Very Good,G,SI2,Jan 6
Pear,"$1,444",0.57,Very Good,E,SI1,Jan 5
Pear,"$1,445",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,445",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,445",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,445",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,450",0.71,Very Good,I,SI2,Jan 6
Pear,"$1,452",0.42,Very Good,D,VS1,Jan 6
Pear,"$1,453",0.51,Very Good,G,VVS1,Jan 5
Pear,"$1,461",0.53,Very Good,E,VS2,Jan 5
Pear,"$1,463",0.59,Very Good,D,SI1,Jan 5
Pear,"$1,465",0.40,Very Good,D,VVS1,Jan 6
Pear,"$1,467",0.53,Very Good,F,VVS2,Jan 5
Pear,"$1,469",0.58,Very Good,E,SI1,Jan 5
Pear,"$1,476",0.44,Very Good,H,VVS1,Jan 6
Pear,"$1,476",0.50,Very Good,F,VS1,Jan 5
Pear,"$1,484",0.44,Very Good,F,VVS1,Jan 4
Pear,"$1,486",0.70,Very Good,J,SI1,Jan 5
Pear,"$1,489",0.50,Very Good,F,VVS2,Jan 5
Pear,"$1,490",0.61,Very Good,I,VVS2,Jan 6
Pear,"$1,493",0.75,Very Good,G,SI2,Jan 6
Pear,"$1,495",0.80,Very Good,K,SI1,Jan 6
Pear,"$1,497",0.81,Very Good,J,SI2,Jan 6
Pear,"$1,498",0.41,Very Good,D,VVS1,Jan 6
Pear,"$1,500",0.40,Very Good,G,VVS1,Jan 6
Pear,"$1,502",0.55,Very Good,D,SI2,Jan 6
Pear,"$1,504",0.50,Very Good,G,SI1,Jan 6
Pear,"$1,504",0.46,Very Good,D,VVS2,Jan 5
Pear,"$1,507",0.50,Very Good,G,VVS1,Jan 5
Pear,"$1,508",0.52,Very Good,D,SI2,Jan 6
Pear,"$1,509",0.40,Very Good,E,IF,Jan 6
Pear,"$1,509",0.40,Very Good,E,IF,Jan 6
Pear,"$1,515",0.51,Very Good,G,VVS1,Jan 5
Pear,"$1,521",0.44,Very Good,G,IF,Jan 6
Pear,"$1,523",0.50,Very Good,G,VVS1,Jan 5
Pear,"$1,525",0.50,Very Good,D,VVS2,Jan 5
Pear,"$1,527",0.41,Very Good,D,VS1,Jan 6
Pear,"$1,528",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,528",0.44,Very Good,F,VVS1,Jan 4
Pear,"$1,529",0.49,Very Good,D,VS1,Jan 5
Pear,"$1,532",0.47,Very Good,G,VS2,Jan 6
Pear,"$1,533",0.77,Very Good,K,VS2,Jan 5
Pear,"$1,534",0.51,Very Good,G,SI1,Jan 6
Pear,"$1,534",0.45,Very Good,D,VVS1,Jan 5
Pear,"$1,536",0.62,Very Good,G,SI1,Jan 5
Pear,"$1,540",0.56,Very Good,G,VS2,Jan 5
Pear,"$1,543",0.51,Very Good,D,VS1,Jan 5
Pear,"$1,547",0.51,Very Good,F,VVS1,Jan 6
Pear,"$1,549",0.54,Very Good,D,SI1,Jan 5
Pear,"$1,549",0.55,Very Good,D,VS1,Jan 5
Pear,"$1,550",0.60,Very Good,F,SI1,Jan 5
Pear,"$1,557",0.50,Very Good,F,VVS1,Jan 5
Pear,"$1,558",0.44,Very Good,F,VVS1,Jan 4
Pear,"$1,559",0.51,Very Good,E,VVS2,Jan 5
Pear,"$1,560",0.50,Very Good,H,VS1,Jan 6
Pear,"$1,561",0.40,Very Good,D,VVS1,Jan 6
Pear,"$1,562",0.50,Very Good,D,VVS2,Jan 5
Pear,"$1,562",0.50,Very Good,D,VVS2,Jan 5
Pear,"$1,564",0.52,Very Good,G,VVS1,Jan 5
Pear,"$1,564",0.52,Very Good,G,VVS1,Jan 5
Pear,"$1,566",0.71,Very Good,E,SI2,Jan 6
Pear,"$1,568",0.50,Very Good,D,VS2,Jan 5
Pear,"$1,569",0.59,Very Good,I,VVS2,Jan 5
Pear,"$1,570",0.62,Very Good,D,SI2,Dec 30
Pear,"$1,572",0.52,Very Good,I,IF,Jan 6
Pear,"$1,575",0.70,Very Good,F,SI2,Jan 6
Pear,"$1,575",0.70,Very Good,H,SI1,Jan 6
Pear,"$1,578",0.66,Very Good,H,SI1,Jan 5
Pear,"$1,583",0.50,Very Good,F,VS1,Jan 5
Pear,"$1,585",1.01,Very Good,K,SI2,Jan 6
Pear,"$1,589",0.54,Very Good,E,VS2,Jan 5
Pear,"$1,589",0.70,Very Good,G,SI2,Jan 6
Pear,"$1,589",0.70,Very Good,I,SI2,Jan 6
Pear,"$1,590",0.51,Very Good,E,VS1,Jan 6
Pear,"$1,592",0.51,Very Good,G,VS1,Jan 6
