Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,$618,0.37,Very Good,G,VS2,Jan 6
Emerald,$619,0.35,Very Good,G,VS2,Jan 6
Emerald,$620,0.36,Very Good,G,VS2,Jan 6
Emerald,$620,0.31,Very Good,D,VVS1,Jan 6
Emerald,$624,0.34,Very Good,H,VS1,Jan 6
Emerald,$625,0.30,Very Good,E,VVS1,Jan 5
Emerald,$627,0.35,Very Good,G,VS2,Jan 6
Emerald,$627,0.35,Very Good,G,VS2,Jan 6
Emerald,$630,0.52,Very Good,F,SI2,Jan 6
Emerald,$630,0.32,Very Good,E,VVS1,Jan 6
Emerald,$639,0.34,Very Good,G,VS1,Jan 6
Emerald,$640,0.40,Very Good,H,VS2,Jan 6
Emerald,$640,0.48,Very Good,E,SI1,Jan 6
Emerald,$640,0.50,Very Good,E,SI2,Jan 6
Emerald,$640,0.64,Very Good,I,SI2,Jan 6
Emerald,$644,0.40,Very Good,G,VS2,Jan 6
Emerald,$645,0.31,Very Good,E,VVS1,Jan 5
Emerald,$650,0.50,Very Good,E,SI2,Jan 6
Emerald,$650,0.50,Very Good,E,SI2,Jan 6
Emerald,$650,0.36,Very Good,E,IF,Jan 6
Emerald,$650,0.33,Very Good,E,VVS2,Jan 6
Emerald,$658,0.35,Very Good,G,VS2,Jan 6
Emerald,$660,0.50,Very Good,F,SI2,Jan 6
Emerald,$660,0.50,Very Good,H,SI2,Jan 6
Emerald,$660,0.50,Very Good,G,SI1,Jan 6
Emerald,$660,0.50,Very Good,J,SI1,Jan 6
Emerald,$666,0.32,Very Good,F,IF,Jan 5
Emerald,$670,0.40,Very Good,H,VS2,Jan 6
Emerald,$670,0.52,Very Good,H,SI1,Jan 6
Emerald,$670,0.50,Very Good,E,SI2,Jan 6
Emerald,$670,0.43,Very Good,G,VVS2,Jan 6
Emerald,$680,0.50,Very Good,G,SI2,Jan 6
Emerald,$680,0.51,Very Good,G,SI2,Jan 6
Emerald,$680,0.53,Very Good,F,SI2,Jan 6
Emerald,$680,0.41,Very Good,G,VVS1,Jan 6
Emerald,$686,0.40,Very Good,I,VVS2,Jan 6
Emerald,$690,0.50,Very Good,G,SI2,Jan 6
Emerald,$691,0.45,Very Good,I,VS2,Jan 6
Emerald,$693,0.40,Very Good,I,VS2,Jan 6
Emerald,$694,0.62,Very Good,J,SI2,Jan 6
Emerald,$694,0.34,Very Good,G,VVS2,Jan 6
Emerald,$696,0.36,Very Good,G,VS1,Jan 6
Emerald,$710,0.52,Very Good,F,SI2,Jan 6
Emerald,$710,0.50,Very Good,E,SI2,Jan 6
Emerald,$710,0.40,Very Good,H,VS1,Jan 6
Emerald,$713,0.50,Very Good,I,SI1,Jan 6
Emerald,$716,0.41,Very Good,G,SI1,Dec 30
Emerald,$720,0.51,Very Good,F,SI2,Jan 6
Emerald,$720,0.51,Very Good,F,SI1,Jan 6
Emerald,$720,0.52,Very Good,J,VS2,Jan 6
Emerald,$720,0.40,Very Good,G,VS1,Jan 6
Emerald,$721,0.40,Very Good,H,VVS2,Jan 6
Emerald,$723,0.50,Very Good,J,SI1,Jan 5
Emerald,$725,0.50,Very Good,J,VS2,Jan 6
Emerald,$730,0.51,Very Good,F,SI1,Jan 6
Emerald,$730,0.41,Very Good,D,SI1,Jan 6
Emerald,$731,0.33,Very Good,D,IF,Jan 5
Emerald,$737,0.44,Very Good,H,VS2,Jan 6
Emerald,$739,0.40,Very Good,E,VVS2,Jan 6
Emerald,$740,0.44,Very Good,E,VVS2,Jan 6
Emerald,$740,0.40,Very Good,E,VS1,Jan 6
Emerald,$740,0.61,Very Good,H,SI2,Jan 6
Emerald,$740,0.53,Very Good,F,SI2,Jan 6
Emerald,$742,0.35,Very Good,G,VVS2,Jan 6
Emerald,$744,0.40,Very Good,G,VS2,Jan 6
Emerald,$749,0.40,Very Good,H,VS2,Jan 6
Emerald,$749,0.40,Very Good,H,VS2,Jan 6
Emerald,$749,0.40,Very Good,H,VS2,Jan 6
Emerald,$750,0.53,Very Good,H,SI1,Jan 6
Emerald,$750,0.51,Very Good,E,SI2,Jan 6
Emerald,$750,0.40,Very Good,E,VVS1,Jan 6
Emerald,$750,0.40,Very Good,E,VVS1,Jan 6
Emerald,$750,0.42,Very Good,F,VVS1,Jan 6
Emerald,$750,0.50,Very Good,J,VS2,Jan 6
Emerald,$752,0.40,Very Good,D,VS1,Jan 6
Emerald,$763,0.44,Very Good,J,VVS2,Jan 6
Emerald,$763,0.50,Very Good,J,VS2,Jan 6
Emerald,$767,0.51,Very Good,J,VS1,Jan 6
Emerald,$770,0.51,Very Good,I,VS2,Jan 6
Emerald,$770,0.50,Very Good,H,SI1,Jan 6
Emerald,$777,0.40,Very Good,F,VVS2,Jan 6
Emerald,$778,0.50,Very Good,J,VS1,Jan 6
Emerald,$780,0.40,Very Good,F,VS2,Jan 6
Emerald,$780,0.49,Very Good,G,VS2,Jan 6
Emerald,$780,0.43,Very Good,F,VVS1,Jan 6
Emerald,$787,0.45,Very Good,H,VS1,Jan 6
Emerald,$790,0.55,Very Good,E,SI1,Jan 6
Emerald,$790,0.51,Very Good,G,VS1,Jan 6
Emerald,$794,0.50,Very Good,F,SI1,Jan 5
Emerald,$794,0.50,Very Good,I,VS2,Jan 5
Emerald,$798,0.50,Very Good,E,SI1,Jan 6
Emerald,$798,0.50,Very Good,E,SI1,Jan 6
Emerald,$800,0.44,Very Good,F,IF,Jan 6
Emerald,$808,0.66,Very Good,K,VVS1,Jan 5
Emerald,$810,0.44,Very Good,F,VS1,Jan 6
Emerald,$810,0.41,Very Good,D,VS1,Jan 6
Emerald,$810,0.51,Very Good,F,SI1,Jan 5
Emerald,$810,0.42,Very Good,F,VS1,Jan 6
Emerald,$813,0.40,Very Good,D,VS1,Jan 5
Emerald,$820,0.46,Very Good,E,VVS1,Jan 6
Emerald,$820,0.44,Very Good,D,VS1,Jan 6
Emerald,$820,0.51,Very Good,G,VS2,Jan 6
Emerald,$820,0.50,Very Good,F,SI1,Jan 6
Emerald,$820,0.50,Very Good,G,SI1,Jan 6
Emerald,$820,0.55,Very Good,E,SI2,Jan 6
Emerald,$820,0.51,Very Good,G,VS2,Jan 6
Emerald,$823,0.40,Very Good,F,VVS1,Jan 6
Emerald,$825,0.50,Very Good,I,VS2,Jan 6
Emerald,$826,0.50,Very Good,J,VS1,Jan 5
Emerald,$829,0.41,Very Good,E,VVS1,Jan 6
Emerald,$829,0.41,Very Good,E,VVS2,Jan 6
Emerald,$830,0.52,Very Good,I,VVS1,Jan 6
Emerald,$830,0.41,Very Good,G,VVS2,Jan 6
Emerald,$831,0.50,Very Good,J,VS1,Jan 5
Emerald,$838,0.55,Very Good,J,VVS2,Jan 5
Emerald,$838,0.40,Very Good,F,VVS1,Jan 6
Emerald,$840,0.52,Very Good,I,VVS1,Jan 6
Emerald,$840,0.42,Very Good,D,VVS1,Jan 6
Emerald,$841,0.43,Very Good,F,VVS1,Jan 6
Emerald,$843,0.46,Very Good,F,VS2,Jan 6
Emerald,$844,0.50,Very Good,I,VS1,Jan 6
Emerald,$845,0.52,Very Good,E,SI1,Jan 5
Emerald,$845,0.51,Very Good,J,VVS1,Jan 6
Emerald,$850,0.42,Very Good,E,VVS1,Jan 6
Emerald,$850,0.50,Very Good,H,VS2,Jan 6
Emerald,$850,0.55,Very Good,G,SI1,Jan 6
Emerald,$850,0.51,Very Good,G,SI1,Jan 6
Emerald,$850,0.51,Very Good,E,SI1,Jan 6
Emerald,$850,0.54,Very Good,G,SI1,Jan 6
Emerald,$850,0.60,Very Good,G,SI1,Jan 6
Emerald,$850,0.49,Very Good,G,VS1,Jan 6
Emerald,$851,0.50,Very Good,J,VVS1,Jan 6
Emerald,$852,0.61,Very Good,J,SI1,Jan 6
Emerald,$853,0.50,Very Good,J,IF,Jan 6
Emerald,$858,0.50,Very Good,J,VVS1,Jan 6
Emerald,$859,0.41,Very Good,F,VVS1,Jan 6
Emerald,$861,0.53,Very Good,I,VS1,Jan 6
Emerald,$862,0.48,Very Good,E,VS1,Jan 6
Emerald,$864,0.40,Very Good,D,VVS1,Jan 6
Emerald,$864,0.50,Very Good,I,VVS2,Jan 5
Emerald,$864,0.50,Very Good,I,VVS2,Jan 6
Emerald,$864,0.50,Very Good,I,VVS2,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$869,0.40,Very Good,E,VVS1,Jan 6
Emerald,$869,0.40,Very Good,D,VVS2,Jan 6
Emerald,$870,0.50,Very Good,F,VS1,Jan 6
Emerald,$870,0.51,Very Good,G,VS2,Jan 6
Emerald,$876,0.44,Very Good,G,VS2,Jan 6
Emerald,$876,0.51,Very Good,J,VVS2,Jan 5
Emerald,$876,0.50,Very Good,I,VS1,Jan 5
Emerald,$877,0.55,Very Good,I,SI1,Jan 6
Emerald,$880,0.50,Very Good,G,VS1,Jan 6
Emerald,$880,0.52,Very Good,E,VS1,Jan 6
Emerald,$880,0.50,Very Good,F,VS2,Jan 6
Emerald,$880,0.53,Very Good,G,VS1,Jan 6
Emerald,$881,0.51,Very Good,I,VVS2,Jan 5
Emerald,$882,0.50,Very Good,G,VS2,Jan 6
Emerald,$883,0.50,Very Good,I,VVS1,Jan 6
Emerald,$889,0.41,Very Good,D,VVS1,Jan 6
Emerald,$890,0.41,Very Good,D,VVS2,Jan 6
Emerald,$890,0.51,Very Good,E,SI1,Jan 6
Emerald,$893,0.51,Very Good,I,VS1,Jan 5
Emerald,$898,0.50,Very Good,I,VVS1,Jan 5
Emerald,$898,0.50,Very Good,I,VVS1,Jan 5
Emerald,$898,0.50,Very Good,H,VVS2,Jan 6
Emerald,$900,0.53,Very Good,E,SI1,Jan 6
Emerald,$900,0.52,Very Good,H,VS1,Jan 6
Emerald,$900,0.54,Very Good,G,VS2,Jan 6
Emerald,$901,0.40,Very Good,G,VS2,Jan 5
Emerald,$909,0.50,Very Good,G,VVS2,Jan 6
Emerald,$910,0.42,Very Good,D,VVS2,Jan 6
Emerald,$910,0.56,Very Good,H,VVS2,Jan 6
Emerald,$911,0.41,Very Good,D,VVS2,Jan 6
Emerald,$911,0.41,Very Good,D,VVS2,Jan 6
Emerald,$912,0.50,Very Good,D,VS2,Jan 6
Emerald,$913,0.40,Very Good,F,VS1,Jan 5
Emerald,$920,0.50,Very Good,I,VVS1,Jan 6
Emerald,$920,0.54,Very Good,H,VS2,Jan 6
Emerald,$920,0.52,Very Good,I,VS2,Jan 6
Emerald,$920,0.53,Very Good,F,VS1,Jan 6
Emerald,$921,0.50,Very Good,J,VVS2,Jan 5
Emerald,$923,0.44,Very Good,G,VS2,Jan 6
Emerald,$925,0.51,Very Good,I,VS2,Jan 5
Emerald,$926,0.40,Very Good,G,VS1,Jan 5
Emerald,$929,0.40,Very Good,D,VVS1,Jan 6
Emerald,$930,0.51,Very Good,F,VVS2,Jan 6
Emerald,$930,0.51,Very Good,G,VS1,Jan 6
Emerald,$930,0.51,Very Good,H,VS1,Jan 6
Emerald,$930,0.51,Very Good,I,VVS2,Jan 5
Emerald,$931,0.50,Very Good,I,VVS2,Jan 6
Emerald,$934,0.50,Very Good,I,IF,Jan 5
Emerald,$934,0.50,Very Good,I,IF,Jan 5
Emerald,$934,0.52,Very Good,I,VVS1,Jan 6
Emerald,$935,0.50,Very Good,I,VS2,Jan 6
Emerald,$936,0.53,Very Good,I,VVS2,Jan 6
Emerald,$940,0.50,Very Good,I,VVS2,Jan 6
Emerald,$940,0.52,Very Good,H,VVS1,Jan 6
Emerald,$940,0.53,Very Good,G,VS2,Jan 6
Emerald,$940,0.58,Very Good,H,VVS2,Jan 6
Emerald,$940,0.52,Very Good,F,VVS2,Jan 6
Emerald,$940,0.45,Very Good,E,VVS1,Jan 6
Emerald,$940,0.54,Very Good,J,VVS1,Jan 6
Emerald,$949,0.50,Very Good,I,VVS2,Jan 6
Emerald,$950,0.52,Very Good,F,VVS2,Jan 6
Emerald,$950,0.49,Very Good,F,VS1,Jan 6
Emerald,$950,0.51,Very Good,D,VS2,Jan 6
Emerald,$950,0.50,Very Good,H,VS2,Jan 6
Emerald,$952,0.36,Very Good,D,IF,Jan 5
Emerald,$952,0.50,Very Good,G,VS2,Jan 5
Emerald,$952,0.41,Very Good,D,VVS1,Jan 6
Emerald,$952,0.40,Very Good,D,VVS1,Jan 6
Emerald,$952,0.50,Very Good,G,VS2,Jan 5
Emerald,$953,0.50,Very Good,D,VS2,Jan 5
Emerald,$957,0.50,Very Good,H,VVS2,Jan 6
Emerald,$957,0.50,Very Good,H,VVS2,Jan 6
Emerald,$958,0.45,Very Good,D,VVS2,Jan 6
Emerald,$960,0.52,Very Good,J,VVS1,Jan 5
Emerald,$960,0.59,Very Good,J,VVS1,Jan 6
Emerald,$960,0.51,Very Good,E,VS1,Jan 6
Emerald,$960,0.51,Very Good,G,VVS2,Jan 6
Emerald,$960,0.62,Very Good,H,SI1,Jan 6
Emerald,$960,0.50,Very Good,F,VS1,Jan 6
Emerald,$962,0.50,Very Good,I,VVS2,Jan 6
Emerald,$964,0.54,Very Good,I,VS1,Jan 6
Emerald,$965,0.50,Very Good,E,VS2,Jan 5
Emerald,$965,0.50,Very Good,H,VVS2,Jan 6
Emerald,$965,0.50,Very Good,G,VVS2,Jan 5
Emerald,$965,0.50,Very Good,E,VS2,Jan 5
Emerald,$966,0.50,Very Good,I,VVS1,Jan 6
Emerald,$968,0.50,Very Good,H,VS1,Jan 6
Emerald,$968,0.45,Very Good,D,VVS1,Jan 5
Emerald,$969,0.50,Very Good,J,VS1,Jan 5
Emerald,$969,0.52,Very Good,H,VVS2,Jan 6
Emerald,$969,0.53,Very Good,H,VVS2,Jan 6
Emerald,$970,0.50,Very Good,G,VS1,Jan 6
Emerald,$970,0.51,Very Good,H,VS1,Jan 6
Emerald,$970,0.51,Very Good,G,VVS2,Jan 6
Emerald,$970,0.55,Very Good,H,VVS2,Jan 6
Emerald,$972,0.50,Very Good,H,VS2,Jan 6
Emerald,$972,0.50,Very Good,D,VS2,Jan 5
Emerald,$972,0.50,Very Good,F,VVS2,Jan 6
Emerald,$973,0.42,Very Good,D,VVS1,Jan 6
Emerald,$974,0.62,Very Good,H,SI1,Jan 5
Emerald,$975,0.44,Very Good,E,VVS1,Jan 6
Emerald,$977,0.55,Very Good,I,VS1,Jan 6
Emerald,$980,0.47,Very Good,E,VVS1,Jan 6
Emerald,$980,0.50,Very Good,F,VVS2,Jan 6
Emerald,$982,0.50,Very Good,I,VVS1,Jan 6
Emerald,$984,0.50,Very Good,D,VVS2,Jan 5
Emerald,$984,0.50,Very Good,G,VVS2,Jan 6
Emerald,$984,0.50,Very Good,G,VVS2,Jan 6
Emerald,$984,0.51,Very Good,E,VS2,Jan 6
Emerald,$986,0.50,Very Good,I,VVS2,Jan 5
Emerald,$986,0.50,Very Good,F,VS2,Jan 5
Emerald,$986,0.53,Very Good,I,VVS1,Jan 6
Emerald,$986,0.50,Very Good,F,VS2,Jan 6
Emerald,$986,0.50,Very Good,H,VVS2,Jan 6
Emerald,$987,0.71,Very Good,K,VS2,Jan 6
Emerald,$987,0.52,Very Good,F,VS2,Jan 5
Emerald,$987,0.51,Very Good,F,VS2,Jan 6
Emerald,$988,0.53,Very Good,H,VVS2,Jan 6
Emerald,$990,0.51,Very Good,G,VVS1,Jan 6
Emerald,$990,0.50,Very Good,H,VS1,Jan 6
Emerald,$993,0.50,Very Good,F,VVS2,Jan 6
Emerald,$996,0.51,Very Good,I,VVS1,Jan 6
Emerald,$999,0.50,Very Good,H,IF,Jan 6
Emerald,$999,0.40,Very Good,F,VS2,Jan 5
Emerald,"$1,000",0.51,Very Good,H,VVS1,Jan 6
Emerald,"$1,000",0.52,Very Good,I,VS1,Jan 6
Emerald,"$1,001",0.50,Very Good,H,VS1,Jan 6
Emerald,"$1,004",0.52,Very Good,E,VS2,Jan 6
Emerald,"$1,005",0.50,Very Good,F,VS2,Jan 6
Emerald,"$1,007",0.53,Very Good,G,VS2,Jan 5
Emerald,"$1,010",0.40,Very Good,F,VS1,Jan 5
Emerald,"$1,010",0.52,Very Good,H,VS1,Jan 6
Emerald,"$1,010",0.53,Very Good,G,VVS2,Jan 6
Emerald,"$1,011",0.55,Very Good,I,VS1,Jan 5
Emerald,"$1,013",0.54,Very Good,I,VVS2,Jan 6
Emerald,"$1,015",0.51,Very Good,D,VS2,Jan 6
Emerald,"$1,016",0.71,Very Good,J,SI2,Jan 6
Emerald,"$1,019",0.70,Very Good,K,VS1,Jan 6
Emerald,"$1,020",0.55,Very Good,I,VVS2,Jan 6
Emerald,"$1,020",0.50,Very Good,F,VS1,Jan 6
Emerald,"$1,021",0.46,Very Good,G,VVS2,Jan 5
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,021",0.50,Very Good,I,IF,Jan 6
Emerald,"$1,022",0.40,Very Good,G,VS1,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 5
Emerald,"$1,023",0.50,Very Good,G,VVS2,Jan 6
Emerald,"$1,025",0.60,Very Good,D,SI2,Jan 6
Emerald,"$1,030",0.50,Very Good,F,VVS1,Jan 6
Emerald,"$1,030",0.53,Very Good,E,VS1,Jan 6
Emerald,"$1,030",0.61,Very Good,G,SI1,Jan 6
Emerald,"$1,030",0.58,Very Good,H,VS2,Jan 6
Emerald,"$1,031",0.50,Very Good,F,VVS2,Jan 6
Emerald,"$1,031",0.50,Very Good,G,VVS1,Jan 6
Emerald,"$1,031",0.50,Very Good,G,VVS1,Jan 6
Emerald,"$1,031",0.50,Very Good,E,VS1,Jan 6
Emerald,"$1,032",0.50,Very Good,G,VS2,Jan 6
Emerald,"$1,034",0.51,Very Good,J,VVS2,Jan 5
Emerald,"$1,035",0.71,Very Good,K,SI1,Jan 6
Emerald,"$1,035",0.60,Very Good,I,VS2,Jan 6
Emerald,"$1,036",0.50,Very Good,I,VS1,Jan 6
Emerald,"$1,036",0.41,Very Good,F,VS1,Jan 5
Emerald,"$1,037",0.50,Very Good,H,VVS2,Jan 6
Emerald,"$1,037",0.50,Very Good,F,VS1,Jan 5
Emerald,"$1,037",0.52,Very Good,F,VS1,Jan 6
Emerald,"$1,037",0.50,Very Good,H,IF,Jan 6
Emerald,"$1,037",0.50,Very Good,H,IF,Jan 6
Emerald,"$1,037",0.50,Very Good,F,VS1,Jan 6
Emerald,"$1,040",0.50,Very Good,H,VVS1,Jan 6
Emerald,"$1,040",0.56,Very Good,E,VS1,Jan 5
Emerald,"$1,040",0.52,Very Good,F,IF,Jan 6
Emerald,"$1,040",0.53,Very Good,H,VVS1,Jan 6
Emerald,"$1,040",0.52,Very Good,F,VS2,Jan 6
Emerald,"$1,040",0.53,Very Good,E,IF,Jan 6
Emerald,"$1,040",0.58,Very Good,F,VS1,Jan 6
Emerald,"$1,040",0.50,Very Good,G,VS2,Jan 6
Emerald,"$1,040",0.50,Very Good,H,VVS1,Jan 6
Emerald,"$1,041",0.52,Very Good,E,VS2,Jan 6
Emerald,"$1,042",0.51,Very Good,F,VS2,Jan 6
Emerald,"$1,045",0.48,Very Good,G,VVS1,Jan 5
Emerald,"$1,047",0.51,Very Good,H,VS1,Jan 6
Emerald,"$1,050",0.60,Very Good,H,VS2,Jan 6
Emerald,"$1,052",0.50,Very Good,E,VS1,Jan 5
Emerald,"$1,052",0.50,Very Good,F,VVS2,Jan 6
Emerald,"$1,052",0.50,Very Good,F,VVS2,Jan 6
Emerald,"$1,052",0.51,Very Good,G,VVS1,Jan 6
